dtstart,dtend,dtstamp,organizer,uid,attendee,created,description,last-modified,location,sequence,status,summary,transp
"2023-11-21T08:00:00Z","2023-11-21T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323036352d302d33","","1970-01-01T00:00:00Z","\n\n1ATP3\nCAPALLERA FLORENCE\n\n(Updated :16/10/2023 18:23)","2023-10-16T16:23:00Z","B1bis","2140941363","","Elec1 : TP3",""
"2023-11-21T12:00:00Z","2023-11-21T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333432332d302d30","","1970-01-01T00:00:00Z","\n\n1ATP5\nFREITAS ANTONIO\n\n(Updated :13/11/2023 17:36)","2023-11-13T16:36:00Z","B8","2140981696","","Init-Rés1 Exam : TP5",""
"2023-11-07T14:30:00Z","2023-11-07T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739332d302d3131","","1970-01-01T00:00:00Z","\n\n1ATDA\nMATAR HOUSSEIN\n\n(Updated :29/10/2023 18:04)","2023-10-29T17:04:00Z","A6","2140960124","","Math-Signal1 : TDA",""
"2023-11-16T12:30:00Z","2023-11-16T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333334362d302d30","","1970-01-01T00:00:00Z","\n\n1ATDC\nBOUAYED AYMENE\n\n(Updated :12/11/2023 17:57)","2023-11-12T16:57:00Z","A6","2140980277","","Math-Trans1 : TDC",""
"2024-01-08T09:00:00Z","2024-01-08T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313532352d302d34","","1970-01-01T00:00:00Z","\n\n1ATDA\n\n(Updated :18/12/2023 10:33)","2023-12-18T09:33:00Z","C7,B3","2141031673","","SAE15-TDA-PT",""
"2023-10-11T13:30:00Z","2023-10-11T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333336382d302d37","","1970-01-01T00:00:00Z","\n\n1ATDC\nBOUAYED AYMENE\n\n(Updated :10/10/2023 11:17)","2023-10-10T09:17:00Z","A5","2140932297","","Math-Signal1 : TDC",""
"2024-01-24T07:00:00Z","2024-01-24T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d3130333631332d302d30","","1970-01-01T00:00:00Z","\n\n1ATDC\nZAYENE MARIEM\n\n(Updated :27/11/2023 15:08)","2023-11-27T14:08:00Z","B8","2141001708","","Web1 : Exam TDC",""
"2024-01-16T07:00:00Z","2024-01-16T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303533312d332d30","","1970-01-01T00:00:00Z","\n\n1ATP3\nGIRAUD NADINE\n\n(Updated :27/11/2023 15:59)","2023-11-27T14:59:00Z","B7","2141001759","","SAE14-TP3",""
"2023-11-24T12:30:00Z","2023-11-24T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36343938392d302d34","","1970-01-01T00:00:00Z","\n\n1ATDC\n\n(Updated :20/11/2023 10:08)","2023-11-20T09:08:00Z","C1bis,B6","2140991328","","SAE12-TDC-PT",""
"2023-12-13T07:00:00Z","2023-12-13T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313839322d302d34","","1970-01-01T00:00:00Z","\n\n1ATP1\nGIRAUD NADINE\n\n(Updated :08/12/2023 12:42)","2023-12-08T11:42:00Z","B7","2141017402","","Com1 : TP1",""
"2023-12-05T12:30:00Z","2023-12-05T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313836322d302d32","","1970-01-01T00:00:00Z","\n\n1ATDB\nMAYET KARINE\n\n(Updated :20/11/2023 10:27)","2023-11-20T09:27:00Z","A5","2140991347","","Gest_projet : TDB",""
"2024-01-22T09:00:00Z","2024-01-22T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d37303031332d302d35","","1970-01-01T00:00:00Z","\n\n1ATDC\n\n(Updated :27/11/2023 16:23)","2023-11-27T15:23:00Z","B8,A5","2141001783","","SAE15-TDC-PT",""
"2023-09-25T08:00:00Z","2023-09-25T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313830322d302d32","","1970-01-01T00:00:00Z","\n\n1ATDA\nCAPALLERA FLORENCE\n\n(Updated :07/07/2023 13:04)","2023-07-07T11:04:00Z","A5","2140795604","","Telecom1 : TDA",""
"2023-11-23T09:00:00Z","2023-11-23T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36393633332d302d32","","1970-01-01T00:00:00Z","\n\n1ATDC\nJACQUET FREDERIQUE\n\n(Updated :14/11/2023 14:29)","2023-11-14T13:29:00Z","C5","2140982949","","SAE15-TDC",""
"2023-12-06T09:00:00Z","2023-12-06T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303234382d302d31","","1970-01-01T00:00:00Z","\n\n1ATDA\nHABACHI OUSSAMA\n\n(Updated :09/11/2023 12:44)","2023-11-09T11:44:00Z","B3","2140975644","","SAE14-TDA",""
"2023-10-16T11:30:00Z","2023-10-16T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333334382d302d34","","1970-01-01T00:00:00Z","\n\n1ATDC\nJACQUET JEAN-PAUL\n\n(Updated :11/09/2023 17:10)","2023-09-11T15:10:00Z","A8","2140890890","","Archi-Sys1 : TDC",""
"2023-11-13T10:00:00Z","2023-11-13T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383637302d302d31","","1970-01-01T00:00:00Z","\n\n1A\nCOURSIMAULT DAVID\n\n(Updated :16/10/2023 18:36)","2023-10-16T16:36:00Z","A5-A5bis","2140941376","","Math-Trans1 : Cours",""
"2023-09-21T13:30:00Z","2023-09-21T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323337372d302d30","","1970-01-01T00:00:00Z","\n\n1ATP4\nPERRIOT ROMAIN\n\n(Updated :12/09/2023 16:47)","2023-09-12T14:47:00Z","C5","2140892307","","Prog1 : TP4",""
"2023-09-25T08:00:00Z","2023-09-25T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313836372d302d33","","1970-01-01T00:00:00Z","\n\n1ATDB\nCOURSIMAULT DAVID\n\n(Updated :24/09/2023 18:36)","2023-09-24T16:36:00Z","A5bis","2140909696","","Math-Signal1 : TDB",""
"2023-11-21T12:30:00Z","2023-11-21T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313533342d302d32","","1970-01-01T00:00:00Z","\n\n1ATDB\nJACQUET FREDERIQUE\n\n(Updated :15/11/2023 16:13)","2023-11-15T15:13:00Z","B3","2140984493","","SAE15-TDB",""
"2023-10-10T14:00:00Z","2023-10-10T17:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323235392d302d36","","1970-01-01T00:00:00Z","\n\n1ATP4\nFREITAS ANTONIO\n\n(Updated :03/10/2023 17:53)","2023-10-03T15:53:00Z","B8","2140922613","","Init-Rés1 : TP4",""
"2024-01-11T15:00:00Z","2024-01-11T17:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d38383331392d302d30","","1970-01-01T00:00:00Z","\n\n1ATP4\nPERRIOT ROMAIN\n\n(Updated :11/01/2024 10:05)","2024-01-11T09:05:00Z","B3","2141066205","","SAE15-TP4",""
"2023-11-16T07:00:00Z","2023-11-16T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393435392d302d31","","1970-01-01T00:00:00Z","\n\n1ATP4\nHERNANDEZ SEBASTIEN\n\n(Updated :09/11/2023 12:12)","2023-11-09T11:12:00Z","C1bis","2140975612","","SAE12-TP4",""
"2023-11-15T15:00:00Z","2023-11-15T18:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323036392d302d31","","1970-01-01T00:00:00Z","\n\n1ATP3\nDELOS HUGO\n\n(Updated :20/11/2023 10:24)","2023-11-20T09:24:00Z","B8","2140991344","","Init-Rés1 : TP3",""
"2023-11-16T07:00:00Z","2023-11-16T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333337392d302d33","","1970-01-01T00:00:00Z","\n\n1ATDC\nPERRIOT ROMAIN\n\n(Updated :12/11/2023 17:57)","2023-11-12T16:57:00Z","B8","2140980277","","Web1 : TDC",""
"2023-10-19T13:30:00Z","2023-10-19T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313833352d302d31","","1970-01-01T00:00:00Z","\n\n1ATDA\nZAYENE MARIEM\n\n(Updated :05/10/2023 17:41)","2023-10-05T15:41:00Z","B3","2140925481","","Web1 : TDA",""
"2023-09-14T11:30:00Z","2023-09-14T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333334342d302d31","","1970-01-01T00:00:00Z","\n\n1ATDC\nPERRIOT ROMAIN\n\n(Updated :12/09/2023 16:45)","2023-09-12T14:45:00Z","B3","2140892305","","Prog1 : TDC",""
"2024-01-12T12:30:00Z","2024-01-12T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739392d302d33","","1970-01-01T00:00:00Z","\n\n1ATDA\nFREITAS ANTONIO\n\n(Updated :27/11/2023 16:03)","2023-11-27T15:03:00Z","C7","2141001763","","RLAN1 : TDA",""
"2024-01-26T12:30:00Z","2024-01-26T14:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393031382d302d30","","1970-01-01T00:00:00Z","\n\n1ATP2\nZAYENE MARIEM\n\n(Updated :20/12/2023 10:09)","2023-12-20T09:09:00Z","B6","2141034529","","SAE12-TP2_Exam",""
"2023-12-20T12:00:00Z","2023-12-20T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393636322d302d31","","1970-01-01T00:00:00Z","\n\n1ATP1\nCAPALLERA FLORENCE\n\n(Updated :20/11/2023 10:36)","2023-11-20T09:36:00Z","C1","2140991356","","SAE13-TP1",""
"2023-10-17T08:00:00Z","2023-10-17T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d34383135352d302d30","","1970-01-01T00:00:00Z","\n\n1ATP5\nGIRAUD NADINE\n\n(Updated :17/10/2023 10:35)","2023-10-17T08:35:00Z","B7","2140942335","","SAE11-TP5",""
"2023-10-17T08:00:00Z","2023-10-17T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393539372d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\nCOURSIMAULT DAVID\n\n(Updated :17/10/2023 10:35)","2023-10-17T08:35:00Z","B8","2140942335","","SAE13-TDA",""
"2024-01-12T12:30:00Z","2024-01-12T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313539332d302d32","","1970-01-01T00:00:00Z","\n\n1ATDB\n\n(Updated :27/11/2023 16:18)","2023-11-27T15:18:00Z","C1bis,C5","2141001778","","SAE15-TDB-PT",""
"2023-11-17T07:00:00Z","2023-11-17T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323235392d302d35","","1970-01-01T00:00:00Z","\n\n1ATP4\nFREITAS ANTONIO\n\n(Updated :14/11/2023 09:58)","2023-11-14T08:58:00Z","C1bis","2140982678","","Init-Rés1 : TP4",""
"2023-11-13T14:30:00Z","2023-11-13T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313838342d302d33","","1970-01-01T00:00:00Z","\n\n1ATP1\nGORDON NATHALIE\n\n(Updated :21/10/2023 13:33)","2023-10-21T11:33:00Z","Labo multimédia A105","2140948273","","Anglais1 : TP1",""
"2023-10-23T06:00:00Z","2023-10-23T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313835392d302d33","","1970-01-01T00:00:00Z","\n\n1ATDB\nCAPALLERA FLORENCE\n\n(Updated :20/10/2023 17:02)","2023-10-20T15:02:00Z","A8","2140947042","","Elec1 : TDB",""
"2023-10-09T11:30:00Z","2023-10-09T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313830302d302d34","","1970-01-01T00:00:00Z","\n\n1ATDA\nJACQUET FREDERIQUE\n\n(Updated :25/09/2023 17:04)","2023-09-25T15:04:00Z","B3","2140911044","","Syst1 : TDA",""
"2023-10-26T11:30:00Z","2023-10-26T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36343938392d302d30","","1970-01-01T00:00:00Z","\n\n1ATDC\n\n(Updated :10/10/2023 18:18)","2023-10-10T16:18:00Z","C5,B3","2140932718","","SAE12-TDC-PT",""
"2024-01-15T15:00:00Z","2024-01-15T17:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303531372d332d30","","1970-01-01T00:00:00Z","\n\n1ATP2\nGIRAUD NADINE\n\n(Updated :27/11/2023 15:57)","2023-11-27T14:57:00Z","B7","2141001757","","SAE14-TP2",""
"2023-10-11T11:30:00Z","2023-10-11T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313833352d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\nZAYENE MARIEM\n\n(Updated :05/10/2023 17:41)","2023-10-05T15:41:00Z","B3","2140925481","","Web1 : TDA",""
"2023-09-18T11:30:00Z","2023-09-18T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333334382d302d30","","1970-01-01T00:00:00Z","\n\n1ATDC\nJACQUET JEAN-PAUL\n\n(Updated :15/09/2023 18:34)","2023-09-15T16:34:00Z","A5bis","2140896734","","Archi-Sys1 : TDC",""
"2023-12-20T09:00:00Z","2023-12-20T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36393633332d302d33","","1970-01-01T00:00:00Z","\n\n1ATDC\nHABACHI OUSSAMA\n\n(Updated :15/12/2023 10:47)","2023-12-15T09:47:00Z","C5","2141027367","","SAE15-TDC",""
"2023-10-24T06:00:00Z","2023-10-24T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333337322d302d36","","1970-01-01T00:00:00Z","\n\n1ATDC\nGIRAUD NADINE\n\n(Updated :10/10/2023 18:12)","2023-10-10T16:12:00Z","B7","2140932712","","Com1 : TDC",""
"2023-11-10T12:30:00Z","2023-11-10T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323032362d302d35","","1970-01-01T00:00:00Z","\n\n1ATP2\nHERNANDEZ SEBASTIEN\n\n(Updated :19/10/2023 16:40)","2023-10-19T14:40:00Z","B8","2140945580","","Init-Rés1 : TP2",""
"2023-10-05T11:30:00Z","2023-10-05T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313834392d302d32","","1970-01-01T00:00:00Z","\n\n1ATDB\nBEIGNON D AGOSTINO LAURE\n\n(Updated :17/07/2023 17:40)","2023-07-17T15:40:00Z","Labo multimédia A109","2140810280","","Anglais1 : TDB",""
"2023-10-19T08:00:00Z","2023-10-19T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313836352d302d36","","1970-01-01T00:00:00Z","\n\n1ATDB\nHERNANDEZ SEBASTIEN\n\n(Updated :19/10/2023 11:08)","2023-10-19T09:08:00Z","B8","2140945248","","Init-Rés1 : TDB",""
"2023-11-08T07:00:00Z","2023-11-08T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323632302d302d34","","1970-01-01T00:00:00Z","\n\n1ATP4\nWEZL MICHAEL\n\n(Updated :07/11/2023 16:48)","2023-11-07T15:48:00Z","B3","2140973008","","Syst1 : TP4",""
"2023-11-16T12:30:00Z","2023-11-16T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323230322d302d31","","1970-01-01T00:00:00Z","\n\n1ATP4\nGIRAUD NADINE\n\n(Updated :16/10/2023 19:01)","2023-10-16T17:01:00Z","B7","2140941401","","Com1 : TP4",""
"2023-10-09T08:00:00Z","2023-10-09T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739302d302d35","","1970-01-01T00:00:00Z","\n\n1ATDA\nFREITAS ANTONIO\n\n(Updated :25/09/2023 16:36)","2023-09-25T14:36:00Z","B8","2140911016","","Init-Rés1 : TDA",""
"2024-01-12T07:00:00Z","2024-01-12T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323034342d302d32","","1970-01-01T00:00:00Z","\n\n1ATP3\nBEIGNON D AGOSTINO LAURE\n\n(Updated :11/12/2023 09:41)","2023-12-11T08:41:00Z","B2","2141021541","","Anglais1 : TP3",""
"2024-01-19T12:30:00Z","2024-01-19T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393636392d302d32","","1970-01-01T00:00:00Z","\n\n1ATP2\nCAPALLERA FLORENCE\n\n(Updated :27/11/2023 16:21)","2023-11-27T15:21:00Z","C1","2141001781","","SAE13-TP2",""
"2023-10-19T11:00:00Z","2023-10-19T14:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333338362d302d32","","1970-01-01T00:00:00Z","\n\n1ATP5\nFREITAS ANTONIO\n\n(Updated :05/10/2023 18:32)","2023-10-05T16:32:00Z","B8","2140925532","","Init-Rés1 : TP5",""
"2023-10-05T11:30:00Z","2023-10-05T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323033352d302d34","","1970-01-01T00:00:00Z","\n\n1ATP2\nZAYENE MARIEM\n\n(Updated :03/10/2023 11:34)","2023-10-03T09:34:00Z","B1bis","2140922234","","Prog1 : TP2",""
"2024-01-30T10:00:00Z","2024-01-30T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33343530352d302d31","","1970-01-01T00:00:00Z","\n\n1A\nCAPALLERA FLORENCE\n\n(Updated :08/01/2024 17:51)","2024-01-08T16:51:00Z","A5-A5bis","2141062351","","Télécoms2: Cours",""
"2023-12-13T12:30:00Z","2023-12-13T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d37363138352d302d30","","1970-01-01T00:00:00Z","\n\n1ATDC\n\n(Updated :20/11/2023 10:17)","2023-11-20T09:17:00Z","B4,B3","2140991337","","SAE14-TDC-PT",""
"2024-01-19T08:00:00Z","2024-01-19T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333431312d302d30","","1970-01-01T00:00:00Z","\n\n1ATP5\nFREITAS ANTONIO\n\n(Updated :27/11/2023 14:54)","2023-11-27T13:54:00Z","C7","2141001694","","Archi-Rés1 Exam : TP5",""
"2023-11-22T12:30:00Z","2023-11-22T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313835302d302d31","","1970-01-01T00:00:00Z","\n\n1ATDB\nFREITAS ANTONIO\n\n(Updated :15/11/2023 12:30)","2023-11-15T11:30:00Z","B8","2140984270","","Archi-Rés1 : TDB",""
"2023-09-26T13:30:00Z","2023-09-26T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323039332d302d32","","1970-01-01T00:00:00Z","\n\n1ATP3\nZAYENE MARIEM\n\n(Updated :24/08/2023 19:27)","2023-08-24T17:27:00Z","B3","2140865107","","Prog1 : TP3",""
"2023-10-04T08:00:00Z","2023-10-04T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313738312d302d32","","1970-01-01T00:00:00Z","\n\n1ATDA\nJACQUET JEAN-PAUL\n\n(Updated :25/09/2023 13:01)","2023-09-25T11:01:00Z","A5bis","2140910801","","Archi-Sys1 : TDA",""
"2023-09-29T06:00:00Z","2023-09-29T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739332d302d33","","1970-01-01T00:00:00Z","\n\n1ATDA\nMATAR HOUSSEIN\n\n(Updated :25/09/2023 11:14)","2023-09-25T09:14:00Z","A8","2140910694","","Math-Signal1 : TDA",""
"2023-09-12T09:00:00Z","2023-09-12T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383533312d302d31","","1970-01-01T00:00:00Z","\n\n1A\nFREITAS ANTONIO\n\n(Updated :07/07/2023 11:27)","2023-07-07T09:27:00Z","A5-A5bis","2140795507","","Init-Rés1 : Cours",""
"2024-01-11T09:00:00Z","2024-01-11T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333431302d302d3133","","1970-01-01T00:00:00Z","\n\n1ATP5\nSIGURET ARNAUD\n\n(Updated :11/01/2024 10:04)","2024-01-11T09:04:00Z","C5","2141066204","","Prog1 : TP5",""
"2023-09-29T11:30:00Z","2023-09-29T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383931392d302d30","","1970-01-01T00:00:00Z","\n\n1ATP1\nHERNANDEZ SEBASTIEN\n\n(Updated :25/09/2023 13:24)","2023-09-25T11:24:00Z","B8","2140910824","","SAE12-TP1",""
"2023-10-26T11:30:00Z","2023-10-26T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36353337312d302d31","","1970-01-01T00:00:00Z","\n\n1ATP4\nBEIGNON D AGOSTINO LAURE\n\n(Updated :10/10/2023 18:24)","2023-10-10T16:24:00Z","B2","2140932724","","Anglais1 : TP4",""
"2023-09-14T08:00:00Z","2023-09-14T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333336382d302d30","","1970-01-01T00:00:00Z","\n\n1ATDC\nBOUAYED AYMENE\n\n(Updated :10/10/2023 11:17)","2023-10-10T09:17:00Z","A8","2140932297","","Math-Signal1 : TDC",""
"2023-09-25T11:30:00Z","2023-09-25T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739302d302d32","","1970-01-01T00:00:00Z","\n\n1ATDA\nFREITAS ANTONIO\n\n(Updated :25/09/2023 13:31)","2023-09-25T11:31:00Z","B3","2140910831","","Init-Rés1 : TDA",""
"2023-11-30T12:30:00Z","2023-11-30T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303533312d302d30","","1970-01-01T00:00:00Z","\n\n1ATP3\nBEIGNON D AGOSTINO LAURE\n\n(Updated :09/11/2023 15:38)","2023-11-09T14:38:00Z","B2","2140975818","","SAE14-TP3",""
"2023-12-15T12:00:00Z","2023-12-15T14:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32373631312d302d38","","1970-01-01T00:00:00Z","\n\n1ATDA\n\n(Updated :11/12/2023 16:53)","2023-12-11T15:53:00Z","A5bis,C5","2141021973","","Soutien math/info",""
"2024-01-08T12:30:00Z","2024-01-08T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323337372d302d3132","","1970-01-01T00:00:00Z","\n\n1ATP4\nPERRIOT ROMAIN\n\n(Updated :27/11/2023 15:02)","2023-11-27T14:02:00Z","C5","2141001702","","Prog1 : TP4",""
"2023-10-20T08:00:00Z","2023-10-20T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383930392d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\nHERNANDEZ SEBASTIEN\n\n(Updated :05/10/2023 18:46)","2023-10-05T16:46:00Z","B8","2140925546","","SAE12-TDA",""
"2023-11-07T09:00:00Z","2023-11-07T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32373637382d302d32","","1970-01-01T00:00:00Z","\n\n1A\nFREITAS ANTONIO\n\n(Updated :13/10/2023 11:13)","2023-10-13T09:13:00Z","A5-A5bis","2140936613","","Archi-Rés1 : Cours",""
"2023-11-09T12:30:00Z","2023-11-09T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333337392d302d34","","1970-01-01T00:00:00Z","\n\n1ATDC\nPERRIOT ROMAIN\n\n(Updated :29/10/2023 18:01)","2023-10-29T17:01:00Z","C5","2140960121","","Web1 : TDC",""
"2023-12-11T14:30:00Z","2023-12-11T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303235302d302d31","","1970-01-01T00:00:00Z","\n\n1ATDA\n\n(Updated :17/11/2023 16:29)","2023-11-17T15:29:00Z","B4,B3","2140987389","","SAE14-TDA-PT",""
"2023-10-09T11:30:00Z","2023-10-09T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323039332d302d31","","1970-01-01T00:00:00Z","\n\n1ATP3\nZAYENE MARIEM\n\n(Updated :03/10/2023 17:50)","2023-10-03T15:50:00Z","B6","2140922610","","Prog1 : TP3",""
"2023-10-24T08:00:00Z","2023-10-24T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333337392d302d32","","1970-01-01T00:00:00Z","\n\n1ATDC\nPERRIOT ROMAIN\n\n(Updated :10/10/2023 18:40)","2023-10-10T16:40:00Z","C5","2140932740","","Web1 : TDC",""
"2023-10-26T12:30:00Z","2023-10-26T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383930302d302d32","","1970-01-01T00:00:00Z","\n\n1ATP2\nJACQUET FREDERIQUE\n\n(Updated :10/10/2023 18:29)","2023-10-10T16:29:00Z","B8","2140932729","","SAE11-TP2",""
"2023-11-20T14:30:00Z","2023-11-20T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031312d302d37","","1970-01-01T00:00:00Z","\n\n1ATP1\nSIGURET ARNAUD\n\n(Updated :14/11/2023 10:28)","2023-11-14T09:28:00Z","B3","2140982708","","Prog1 : TP1",""
"2023-10-24T07:00:00Z","2023-10-24T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313839342d302d30","","1970-01-01T00:00:00Z","\n\n1ATP1\nCAPALLERA FLORENCE\n\n(Updated :10/10/2023 13:07)","2023-10-10T11:07:00Z","B1bis","2140932407","","Elec1 : TP1",""
"2024-01-24T07:00:00Z","2024-01-24T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d38383135362d302d30","","1970-01-01T00:00:00Z","\n\n1ATDB\nPERRIOT ROMAIN\n\n(Updated :02/12/2023 16:48)","2023-12-02T15:48:00Z","C.106 Informatique TD","2141009008","","Web1 : Exam TDB",""
"2023-11-27T15:00:00Z","2023-11-27T18:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323032312d302d31","","1970-01-01T00:00:00Z","\n\n1ATP2\nPERRIOT ROMAIN\n\n(Updated :20/11/2023 10:15)","2023-11-20T09:15:00Z","B3","2140991335","","Archi-Sys1 : TP2",""
"2023-10-12T06:00:00Z","2023-10-12T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393435392d302d32","","1970-01-01T00:00:00Z","\n\n1ATP4\nDELOS HUGO\n\n(Updated :03/10/2023 10:59)","2023-10-03T08:59:00Z","C1bis","2140922199","","SAE12-TP4",""
"2023-09-20T06:00:00Z","2023-09-20T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333337322d302d31","","1970-01-01T00:00:00Z","\n\n1ATDC\nGIRAUD NADINE\n\n(Updated :08/09/2023 17:17)","2023-09-08T15:17:00Z","B7","2140886577","","Com1 : TDC",""
